rotation,crop_scale,color_jitter,erasing_prob,fold,epoch,train_loss,val_loss,val_acc
20,0.8,0.2,0.5,2,2,0.0883305287638762,0.26743411276676804,0.8967597765363129
20,0.8,0.2,0.5,2,3,0.06747641626394082,0.2767292804023844,0.906145251396648
20,0.8,0.2,0.5,2,4,0.050585737476713036,0.2722449577587277,0.92268156424581
20,0.8,0.2,0.5,2,5,0.04254501752976149,0.3493352992742593,0.9162011173184358
20,0.8,0.2,0.5,2,6,0.04105556756673108,0.42641610297709914,0.8920670391061453
20,0.8,0.2,0.5,2,7,0.03885246361316033,0.3165647520615621,0.9099441340782123
20,0.8,0.2,0.5,2,8,0.03689818652238286,0.45896115234104773,0.8755307262569832
20,0.8,0.2,0.5,2,9,0.03159285894512015,0.2742084472566919,0.9179888268156424
20,0.8,0.2,0.5,2,10,0.026638392593230465,0.4051081413663917,0.9023463687150838
20,0.8,0.2,0.5,3,1,0.4750687047690648,0.4024490381683429,0.8682401466544455
20,0.8,0.2,0.5,3,2,0.08941905657190453,0.3815575500252472,0.8943629697525206
20,0.8,0.2,0.5,3,3,0.06661485512085993,0.4595823829121151,0.8723648029330889
20,0.8,0.2,0.5,3,4,0.0516756368829876,0.3987291248803059,0.9147571035747021
20,0.8,0.2,0.5,3,5,0.04388418588642926,0.5153620845118204,0.8528872593950504
20,0.8,0.2,0.5,3,6,0.04339093037010485,0.7896065712306617,0.8100366636113657
20,0.8,0.2,0.5,3,7,0.03671625334308467,0.7608794001542625,0.8001833180568286
20,0.8,0.2,0.5,3,8,0.03322652193652167,0.7709605712504413,0.8391384051329056
20,0.8,0.2,0.5,3,9,0.030802863563647122,0.7766621419052636,0.8347846012832264
20,0.8,0.2,0.5,3,10,0.030820252734225072,0.6471857984465393,0.863198900091659
20,0.8,0.2,0.5,4,1,0.47936304327327567,0.2706731683626588,0.9039115646258503
20,0.8,0.2,0.5,4,2,0.09214557022798142,0.304490064331316,0.8979591836734694
20,0.8,0.2,0.5,4,3,0.0676219128618862,0.3504501003591297,0.9068877551020408
20,0.8,0.2,0.5,4,4,0.04765024754065288,0.5493927205571286,0.8662840136054422
20,0.8,0.2,0.5,4,5,0.045012701596748333,0.38151822993814694,0.8830782312925171
20,0.8,0.2,0.5,4,6,0.03957406572338496,0.328003677999654,0.8905187074829932
20,0.8,0.2,0.5,4,7,0.03237845356193524,0.6348831950432663,0.857780612244898
20,0.8,0.2,0.5,4,8,0.03475223846657887,0.26908633951911265,0.908375850340136
20,0.8,0.2,0.5,4,9,0.029560088665743882,0.34959110902352164,0.8915816326530612
20,0.8,0.2,0.5,4,10,0.029926231605212076,0.4702370991446466,0.8607568027210885
20,0.8,0.2,0.5,5,1,0.45549175004275066,0.5841467363576067,0.8140366562360304
20,0.8,0.2,0.5,5,2,0.08679403790441396,0.4437142433416755,0.8634331694233348
20,0.8,0.2,0.5,5,3,0.06520829160648468,0.4277938047696809,0.8737147966025928
20,0.8,0.2,0.5,5,4,0.04700631024736216,0.3151644779697795,0.9045596781403665
20,0.8,0.2,0.5,5,5,0.042214963530063175,0.3388881021110812,0.9034421099687081
20,0.8,0.2,0.5,5,6,0.03744360853806346,0.45483806195909166,0.8801966919982119
20,0.8,0.2,0.5,5,7,0.0353878294829082,0.41508701807126025,0.8663388466696469
20,0.8,0.2,0.5,5,8,0.03332041834525162,0.40934332824380104,0.8882431828341529
20,0.8,0.2,0.5,5,9,0.029178850103122985,0.38670631415834833,0.8877961555654895
20,0.8,0.2,0.5,5,10,0.03557193889049164,0.5025820460922529,0.8627626285203397
